text,label,lang
الله يرحمه ويغفر ويدخله فسيح جناته امين يارب العالمين,positive,ar
Bobby Flay has outdone himself. It was disgusting.,negative,en
main karan jouhar ki film kuch kuch hota hai saal ki behtareen film qarar pai is film main salman khan ny bator mehman adakar ke tor par kaam kya lekin unhon ny yai mukhtasir kirdar is khobi se ada kya ke behtareen mawin adakar ke film fare award ke haqdar qarar payein,positive,roman_ur
الاردن افضل اندونيسيا وفيتنام والعراق مجتمعين,positive,ar
"Visited this place around 1:00 today
I don't know why ratings so low.",positive,en
یہ آگاہی مہم بہت اثر انگیز ہے۔,positive,ur
کیا ذہنی صحت کے لیے کوئی مشاورت دستیاب ہے؟,neutral,ur
بلينكن قال اتيت اسرائيل يهودي ووزير خارجية الاردن يقول الحرب ليست دينية,neutral,ar
I went in with a serious mess of hair.,neutral,en
"if you have time to burn on your trip, you can come here!",positive,en
inn ki kamyabeon key silseley ko break key world open mein lagi jab newzi land key ras narmen ney sal ki mosalsel koshish key bad fainal mein unhain shikesht sey dochar ker dea,neutral,roman_ur
وكالة أنباء دنماركية شركة ميرسك تقول إنها ستوقف عمليات الإبحار عبر البحر الأحمر لمدة ساعة عاجل البحرالأحمر هناالمملكة,neutral,ar
"They stripped the floors of whatever epoxy was left, put a tinted primer down, epoxy and then polyurethane.",neutral,en
کیا آپ مجھے اس جگہ کا نقشہ دے سکتے ہیں؟,neutral,ur
Also the sweet sauces that they use on some of the rolls can be a bit too overwhelming.,negative,en
$100 before they even told me what was wrong.,negative,en
dhobi ki chutti thanks dawlance,positive,roman_ur
president putin ko maghrabi zarae iblaagh ny nahi russia ka czar ka khitaab diya hai guzre waqton main russia ke badshahon ko czar kaha jata tha,positive,roman_ur
"Some of the visual flourishes are a little too obvious , but restrained and subtle storytelling , and fine performances make this delicate coming-of-age tale a treat .",positive,en
جلالة الملك عبدالله الثاني والرئيس الفلسطيني محمود عباس يؤكدان خلال لقائهما قصر الحسينية ضرورة وقف التصعيد غزة ويحذران تفاقم الأزمة الإنسانية هناك فلسطين طوفانالأقصى الأردناليوم,neutral,ar
"It is located in the worst area of the city, Cabbage town.",negative,en
میں نے اپنے بچوں کے لیے صحت کا مکمل معائنہ کروایا ہے۔,positive,ur
"Coming from Los Angeles, I had no idea what to expect.",neutral,en
The line is long and service isn't spectacular.,positive,en
نوجوان آبادی کو مثبت سمت میں استعمال کرنا چاہیے۔,positive,ur
hahahhahahaha,neutral,roman_ur
"I have seen some reviews indicating poor food here, I have to disagree. This place is great.",positive,en
میں آپ کی کتاب کے مواد سے بہت متاثر ہوں۔,positive,ur
lay lypr yai mzaq nahi qatil,negative,roman_ur
Based on a recommendation tried it this morning.,neutral,en
It will still be good.,positive,en
ياعيب العيب واحنا اسبوعين يادوب عرفنا ندخل شاحنة أدوية واكفان,negative,ar
The plate of food was cold.,negative,en
satsangyaanin khey grp maan kadhi chugli thaa kroon,negative,roman_ur
yah bilkul page acha haydats yapsupport kartay hoo or wo b to hai na jis ky liaye main b yahan houn,positive,roman_ur
حذف تغريداته عشان يهرب الواقع القذر ههههههه,negative,ar
ملک کی آبادی کا انتظام کیسے کیا جائے؟,neutral,ur
ibtedah mein jigar murad abadi se mutasir the aur rewayati ghazlen kehte the,positive,roman_ur
last wale movie ka name batao plzzzz,neutral,roman_ur
walid inhe mathematician ya scientist banana chahte the,positive,roman_ur
بدون تعليق الحلفيعمان الأردنسيدالحرمات معالقائد,neutral,ar
يجب على شعب الاردن اسقاط الملك ومحاسبته كشريك ومجرم حرب الشعب يطالب باسقاط ملوك الصهاينه كيف تجوبون الشوارع والطائرات التي تقتل اطفال غزة تمر فوق رؤسكم الاردنخطاحمر الأردن ملاحة تزامنًا التصعيد الإسرائيلي غزة، إيكاد تكشف جسر جوي لطائرات شحن عسكري أمريكية تتجه نحو الأردن منذ منتصف ليل الجمعة أكتوبر,negative,ar
غزة العراق البحرين اليمن الاقصى عاجل مصر سعودية القدس فلسطين العراق كويت مكه اخبار لبنان الامارات حزبالله الاردن جزائر تونس قطر ليبيا المغرب سوريا إسرائيل سنقطع خدمات الإنترنت قطاع غزة اعتباراً يوم,neutral,ar
"Good Day:
Thank you for reading my post, you will be glad that you did!",positive,en
انت فلسسسسسطيز بلجيكي انت لاجئ الاردنلو فيك خير مابعت ارضك وجنسيتك لليهودوجاي تتكلم بشرف,positive,ar
jab yeh pocha gaya ke aap nwfp mein kya kar raahi hain,neutral,roman_ur
Both the Japanese and Malaysian menus were several pages of dense stuff with no photos.,negative,en
"I know a few of them saw us too, it's not like we were sitting in the corner.",negative,en
aap ko bhi,neutral,roman_ur
The door was big and it was easy to open,positive,en
kamal ho gai sami bhai,positive,roman_ur
Also the sweet sauces that they use on some of the rolls can be a bit too overwhelming.,negative,en
ab beshak lahore saray jeet jaye tab bhi qualify nai kar sakti kioon k aj karachi jeet gya,positive,roman_ur
money laundering case quaidmqm or sathio ki zamanat mn october tak tausee kr di gai kal police station mn bhi paish hona tha,negative,roman_ur
He told me that it would be the day after tomorrow at 9 am.,neutral,en
الاردن تطرد السفير إنما ارجعت سفيرها إلى يوم يوقف وقف النار فقط,neutral,ar
"I did not like the french onion soup and thought it was bland and disgusting, but she liked it.",negative,en
And then cleaned the areas of the shell that were filthy.,negative,en
dua me yad rakhy,positive,roman_ur
أنا جماعة مشروبات الطاقة بمختلف مسمياتها,positive,ar
lol thank you so much,positive,roman_ur
duaon ki darkhast,positive,roman_ur
عليييي اخيراً غردت هاردلك وحش,negative,ar
ali bhai mujh jese insaan se kya seekha hogaapne infact mene bohot kuch seekha thaapse iske bad hi videography ka shoq para tha mujheapke saath kaam kar ke bohot kuch seekha han qatil,positive,roman_ur
عند الاول بارك جاي اركب الاتراك,neutral,ar
مجھے اس سے جلد از جلد چھٹکارا حاصل کرنا ہے۔,neutral,ur
I was able to get a night's rest and society is safe.,positive,en
jehangir tareen na ehal,negative,roman_ur
nishani bata ker lesakty hain,neutral,roman_ur
financial times ne unhein woman of the qarar diya,positive,roman_ur
اللهم يعجزك شيء الأرض ولا السماء وأنت العليم القدير، اللهم احفظهم وكن معهم عونًا ونصيرا وثبت أقدامهم🤲,positive,ar
sheikh for your kind information tumhary ghar se kutty liye jatein bhool gyae,negative,roman_ur
I happened to stop in on dollar burger night so I could not resist ~ seriously?,positive,en
اس اسکول میں طلبہ کی تعداد بہت زیادہ ہونے کی وجہ سے مسائل پیدا ہو رہے ہیں۔,negative,ur
"I however, went for my first and LAST shopping trip here.",negative,en
ويخليلك احبابك يارب🤍,positive,ar
tumy bhot bhar gie hai,negative,roman_ur
meri kits damage parsal hui hai plz mujhe exchange karni hai,negative,roman_ur
Prior to the service we were approached and spoke with one of the members for a bit.,neutral,en
هذا هدف الصهاينة وعملائهم بالداخل عنا,negative,ar
qilla saifullah muslimbagh se lashen mili,negative,roman_ur
يسعدك صديقتي,positive,ar
dur ho najar se chahe dil ke pas hota h chahe jha v pa lo wo hi khash hota h my favorite lines love from,neutral,roman_ur
There are many different kinds of rolls to choose but only 2 no rice rolls.,neutral,en
gyh bta daen,neutral,roman_ur
تظلم الانظمة اخي المغرب ارسل ممرضات لمستشفيات اسرائيل الامارات ارسلت جيش مرتزقة تصرف عليهم مصر ارسلت بعض الواسيس يعرفون غزة طرقاتها ملك الاردن قال انا ارسل جندي علما يدوس على ذيله احد يتهمه بذلك,negative,ar
نیشنل ایجوکیشن پالیسی پر عمل درآمد کو بہتر بنایا جائے۔,positive,ur
fazool,negative,roman_ur
mazak chal raha hy kia,negative,roman_ur
تراث اردني ,positive,ar
next episode kab qatil aa raha hai,neutral,roman_ur
yep u guys did great job while entering with dhol dhamaka,neutral,roman_ur
The new school offered all new amenities.,positive,en
آبادی کا کنٹرول دراصل وسائل کا بہتر استعمال ہے۔,positive,ur
nhii sherry kesath bhi nhi hogi kinza ki shadi use pishwar hi jana para ga,neutral,roman_ur
meri trf se thanks kh dena,neutral,roman_ur
Prior SEMA trips cost me 3x the price for the hotel (absolutely serious).,negative,en
main allama raghib ahsan ny calcutta muslim league ki bunyad raakhi or is ki yanzeem saazi main nihayat sargarmi se hissa liya,positive,roman_ur
There was so much meat I could only eat half the sandwich.,positive,en
مجھے بس سٹاپ تک جانا ہے۔,neutral,ur
اختي عبير بالله عليكي تحكي الاردن كافي تحبي بلدنا اكثر مننا اكيد خلص كافي اختي وشكرا لحبك الاردن,negative,ar
dunya chand ty poonch gai asi haly any dye perchy lagy aa,negative,roman_ur
rangers kisi karkun ya rehnuma ko sath le ker nahi gayi,negative,roman_ur
طبی امداد بروقت فراہم کی جانی چاہئے۔,positive,ur
th countery mein ke type ke movie lag rae hn ya tu background musicedation and acting eak dam bakwas,negative,roman_ur
العريش لما الملكه تستذان حليفته اسرائيل عاجلنقلاً مصادر مراكز الاغاثة العريش بخصوص موضوع المساعدات الطبية الاردنية التي يتحدث عنها ملك الاردن منذ قليل، المساعدات وصلت العريش يتم انزالها غزة ولا صحة لهذا الكلام أبداً، حيث المجال الجوي مغلقة ومفتوحة فقط للطيران الإسرائيلي الأمريكي,neutral,ar
Lots of flat screen tvs perfect for catching a game with some friends.so it's a sports bar right?,positive,en
میں نے ایک نیا بزنس شروع کیا ہے۔,positive,ur
فداكي ألف كيكه أهم الشيء الطعم 🫶🫶🥹,positive,ar
taham baba e urdu ki marqa nigari is saqam se pak hai,positive,roman_ur
حامل بنته رضيعة شهيدة بطبطب عليها وبقول كله فدا القسام أهذا شَعب سَيُهزم؟ سُبحان ربط على قلبك,negative,ar
تنسوا تستفيدوا العرض الحصري ورق امريكي بنص السعر التواصل واتس,neutral,ar
k angle se apka durr fitty munh lanat,negative,roman_ur
"I am not sure how you can say you are a Mexican restaurant and not have edible refried beans, but ""On the Border"" managed to do it.",negative,en
کیا اسکول میں سالانہ تقریب کا انعقاد کیا جائے گا؟,neutral,ur
